payment_id,merchant_id,customer_id,amount,method,issuer_bank,card_bin_country,created_at,ip_state,device_id,is_first_txn_for_device,checkout_latency_ms,retry_count,auth_status,exclude_from_modelling,retry_count_raw
pay_gyl4vc8aexdqia,merch_053,cust_021851,150.0,card,Axis Bank,US,2026-06-20 13:49:16,TN,dev_l1a23c9a5maz,True,4038,1,success,0,1
pay_p8wp3eqrb7qxb6,merch_011,cust_016233,2174.0,card,State Bank of India,IN,2026-06-20 13:50:35,RJ,dev_ycnyun0un5ox,False,7001,0,success,0,0
pay_eko7pe5xj3rg73,merch_009,cust_016257,814.05,upi,,,2026-06-20 13:50:51,DL,dev_fvisakc4rjqo,False,3456,0,success,0,0
pay_zk9iw3s43dgnjt,merch_009,cust_008529,1180.09,upi,,,2026-06-20 13:52:10,DL,dev_yyd1b9p3ynfp,False,1263,0,success,0,0
pay_xynmk50dx1y6ed,merch_053,cust_029963,310.0,wallet,,,2026-06-20 13:58:33,DL,dev_dwuugqx0vgv3,False,1565,1,success,0,1
pay_7nh74o0iyoq1c9,merch_002,cust_005836,757.13,upi,,,2026-06-20 14:01:39,UP,dev_eusdk7tsrqi9,False,1908,0,success,0,0
pay_o83z60a12dqber,merch_011,cust_029084,108.0,card,State Bank of India,IN,2026-06-20 14:11:29,GJ,dev_6cy44qldbapw,False,6252,3,success,0,3
pay_rdpiueg52lpz2r,merch_003,cust_018836,1433.61,upi,,,2026-06-20 14:16:53,MH,dev_u6tdkjmcjrit,False,2601,0,success,0,0
pay_aguctpwcsoxgn9,merch_025,cust_025527,1106.0,card,HDFC Bank,US,2026-06-20 14:17:17,HR,dev_lpgcpacu3e1s,True,5684,1,success,0,1
pay_g0j7sxjuxa0a57,merch_025,cust_018117,207.0,card,Punjab National Bank,IN,2026-06-20 14:19:23,HR,dev_8fyocbnp4a8o,False,3430,0,success,0,0
pay_a25vyoaswh096m,merch_008,cust_018616,2670.5,upi,,,2026-06-20 14:20:42,TG,dev_ze559f9wqvvw,False,3803,1,success,0,1
pay_1plbhjoggott0z,merch_054,cust_028339,1340.0,upi,,,2026-06-20 14:27:29,AR,dev_e0kbqsif27fn,False,2084,1,success,0,1
pay_tniw1st7616prn,merch_016,cust_005668,159.0,upi,,,2026-06-20 14:30:49,RJ,dev_uukoejooewwe,False,1075,0,success,0,0
pay_e3dscorfhoq0hk,merch_005,cust_029162,376.01,wallet,,,2026-06-20 14:31:20,KA,dev_8cqahgkee2sh,True,1360,0,success,0,0
pay_gtsarmgrzck9tc,merch_053,cust_014303,930.0,netbanking,HDFC Bank,,2026-06-20 14:31:20,TN,dev_1c8nuor18ttb,False,3120,0,success,0,0
pay_dw0v3s5iesd9z2,merch_008,cust_021531,1587.52,upi,,,2026-06-20 14:42:38,TG,dev_dhto8wzgaxgg,False,877,0,success,0,0
pay_xkisy9ignammme,merch_023,cust_025281,731.0,card,Kotak Mahindra Bank,IN,2026-06-20 14:43:06,TG,dev_ix8r4fokmm3z,False,4711,0,success,0,0
pay_g0lqq6catru6ke,merch_048,cust_033893,6121.75,netbanking,Canara Bank,,2026-06-20 14:44:39,MH,dev_3moby0xztcxy,False,3585,0,success,0,0
pay_di6q3vv9ku609w,merch_056,cust_011096,310.0,upi,,,2026-06-20 14:52:36,DL,dev_r3savs9hi4af,False,2824,0,success,0,0
pay_mi4obdlhbie7x7,merch_001,cust_025257,1208.31,upi,,,2026-06-20 14:52:52,MH,dev_u97mq5jtewbu,True,2504,0,success,0,0
pay_yx3mv7hblx4rqk,merch_004,cust_024093,1004.73,card,IndusInd Bank,IN,2026-06-20 14:54:16,TG,dev_vezd84e6ln21,False,4910,0,success,0,0
pay_trpd9sc58ogj2x,merch_009,cust_006079,1820.13,upi,,,2026-06-20 14:59:38,HR,dev_jad00uxn1g73,False,2683,0,success,0,0
pay_8i1a5ju2ktviu9,merch_004,cust_016504,2270.5,wallet,,,2026-06-20 15:04:05,KA,dev_sa4an0srzkgz,False,1178,0,success,0,0
pay_ujsvnejb625q4j,merch_020,cust_001121,83.0,upi,,,2026-06-20 15:04:40,TG,dev_1ntebgwq8rc5,False,1072,0,success,0,0
pay_o9kubvpez999n1,merch_015,cust_000280,387.0,upi,,,2026-06-20 15:06:20,MP,dev_jlqcz8blju5r,False,4011,0,success,0,0
pay_skufn1j385ke08,merch_034,cust_021073,13778.77,netbanking,Canara Bank,,2026-06-20 15:09:26,MH,dev_bwnbc21uwcpy,False,9356,1,success,0,1
pay_a70p47alld1xmh,merch_020,cust_034228,334.0,wallet,,,2026-06-20 15:13:35,UP,dev_ubniow48zv6r,False,1040,0,success,0,0
pay_jb6najygczrod0,merch_059,cust_017801,290.0,card,State Bank of India,IN,2026-06-20 15:16:22,MH,dev_m64ilfyw6deo,False,9849,4,success,0,4
pay_2ereem266ttm7h,merch_030,cust_025462,263.0,card,Axis Bank,IN,2026-06-20 15:18:15,CG,dev_axbbzwlatok5,False,4404,0,success,0,0
pay_j0gr4zgq0pmvgn,merch_002,cust_026759,1509.38,card,HDFC Bank,IN,2026-06-20 15:18:55,KA,dev_bhsg9rerv71p,False,2806,0,success,0,0
pay_hamfocrs6ifmoz,merch_017,cust_007137,376.0,wallet,,,2026-06-20 15:23:11,MH,dev_i1po9a9ggrog,True,456,1,success,0,1
pay_iekfsxjzbh8pq9,merch_053,cust_015792,470.0,upi,,,2026-06-20 15:23:15,MH,dev_gz4a9m4hxury,False,873,0,success,0,0
pay_31hsnc83uaplu8,merch_003,cust_013940,966.35,upi,,,2026-06-20 15:26:30,RJ,dev_4tnv6badjdd5,True,3358,0,success,0,0
pay_pkul4hwr1l0z8q,merch_033,cust_001316,5583.72,netbanking,IDFC First Bank,,2026-06-20 15:30:18,TN,dev_deuccfwo1ftb,False,6717,0,success,0,0
pay_4p8csmvi76whhn,merch_059,cust_024097,670.0,wallet,,,2026-06-20 15:30:51,UP,dev_2pl3syz5vsrd,True,1470,1,success,0,1
pay_8sybuhwnhs4szd,merch_044,cust_015689,8178.63,emi,ICICI Bank,,2026-06-20 15:34:40,TN,dev_hqmk5wlnuwq8,False,5364,0,success,0,0
pay_3qgsf1zk8u237t,merch_002,cust_005148,539.93,upi,,,2026-06-20 15:34:56,GJ,dev_j3a1elvv5i5a,True,2470,0,success,0,0
pay_wgw19r3wruskmd,merch_033,cust_021051,43725.66,emi,ICICI Bank,,2026-06-20 15:35:41,UP,dev_siu25agfqydc,False,8812,2,success,0,2
pay_lgsz6za47uewd3,merch_005,cust_033440,648.31,upi,,,2026-06-20 15:37:28,KL,dev_yhp7bygbrhnd,False,1901,1,success,0,1
pay_sunlkltnxwtgpd,merch_005,cust_024928,1911.73,card,Federal Bank,SG,2026-06-20 15:37:57,KA,dev_5i3d5nflt32w,False,2962,1,success,0,1
pay_y4paop6p6yxwb5,merch_019,cust_023408,108.0,upi,,,2026-06-20 15:38:02,GJ,dev_4gb2vt67icf5,False,2270,0,success,0,0
pay_6t8fcnqi2yqchg,merch_005,cust_018716,610.69,upi,,,2026-06-20 15:41:17,GJ,dev_4qi80l43fp0k,False,2900,0,success,0,0
pay_4frfmy4hscbuta,merch_005,cust_034921,681.76,wallet,,,2026-06-20 15:47:23,KA,dev_u5am5ovgc2lm,False,1382,0,success,0,0
pay_gv72ivujwiktoy,merch_003,cust_016512,674.68,netbanking,Axis Bank,,2026-06-20 15:48:48,PY,dev_a3wngjfno6vm,False,12309,2,success,0,2
pay_qsie8r75ljkug4,merch_010,cust_023745,1739.29,card,ICICI Bank,IN,2026-06-20 15:54:52,TN,dev_osmr9qvxyle5,False,2713,0,success,0,0
pay_00q3481dtvhasy,merch_004,cust_019742,4028.12,netbanking,Union Bank of India,,2026-06-20 15:59:25,BR,dev_bgcgojc4y3q5,False,4669,0,success,0,0
pay_lrwuhw1a0fendh,merch_049,cust_010482,1740.83,card,HDFC Bank,IN,2026-06-20 16:01:16,MH,dev_3cyxokgn822x,False,3627,0,success,0,0
pay_ewpjgydvrsiz41,merch_028,cust_000309,1381.0,netbanking,HDFC Bank,,2026-06-20 16:02:23,AP,dev_wwn800vgk5ry,False,6837,0,success,0,0
pay_ynmd7y4tjvgodz,merch_008,cust_007573,695.11,upi,,,2026-06-20 16:06:22,KL,dev_envg1heda171,False,2122,0,success,0,0
pay_hn0363yilcnfxf,merch_048,cust_022080,7666.3,netbanking,AU Small Finance Bank,,2026-06-20 16:09:16,UP,dev_ber1ymc75q2i,False,2655,0,success,0,0
pay_zyc0143oyerzpd,merch_004,cust_020327,3055.57,card,ICICI Bank,IN,2026-06-20 16:10:38,KA,dev_g0lq5cutekbs,False,2329,0,success,0,0
pay_8rt2yww1e5noug,merch_005,cust_029888,570.73,upi,,,2026-06-20 16:12:14,DL,dev_56mr7ddsyhjb,False,3956,0,success,0,0
pay_41pi7uoudslkeh,merch_017,cust_006551,93.0,upi,,,2026-06-20 16:13:29,KA,dev_x5ywozi614wa,True,1081,0,success,0,0
pay_smpg2e4ytbvd09,merch_053,cust_005670,1290.0,netbanking,Axis Bank,,2026-06-20 16:16:27,CG,dev_byr3u6h68ddv,False,15075,0,success,0,0
pay_dj2ya31au1rvax,merch_008,cust_015101,968.67,card,State Bank of India,IN,2026-06-20 16:17:32,MP,dev_6cmx5l7gdjey,True,9815,0,success,0,0
pay_n7jusaqukkmhiu,merch_008,cust_033548,2661.07,upi,,,2026-06-20 16:23:54,TN,dev_3b4zxtyeumev,False,829,1,success,0,1
pay_5z26r79dvm8lj8,merch_016,cust_031434,159.0,card,HDFC Bank,IN,2026-06-20 16:28:33,MH,dev_yddw2q69nfan,True,2532,0,success,0,0
pay_7firajzregvwo4,merch_003,cust_006833,1702.93,card,State Bank of India,IN,2026-06-20 16:29:10,KL,dev_folq27d00iae,False,2025,1,success,0,1
pay_u4n9fp3ixl8wk0,merch_002,cust_030798,1903.65,card,Punjab National Bank,IN,2026-06-20 16:33:08,RJ,dev_amxtabql0g5a,False,3814,0,success,0,0
pay_zljrz711bfxnht,merch_026,cust_033901,1130.0,upi,,,2026-06-20 16:33:17,GJ,dev_ktusj6w3dhc5,False,2297,0,success,0,0
pay_x0fl9i5sv4qywg,merch_039,cust_025962,13261.51,netbanking,Standard Chartered,,2026-06-20 16:34:29,CG,dev_myyxleglfmx0,False,9370,1,success,0,1
pay_ukl83u1w0etjcs,merch_026,cust_011903,211.0,wallet,,,2026-06-20 16:37:52,TN,dev_s8164uhdpagk,False,4119,0,success,0,0
pay_vcl589c2ryesgp,merch_004,cust_006860,1440.7,upi,,,2026-06-20 16:43:08,KA,dev_fqej052gid3i,True,921,0,success,0,0
pay_j269emc9f0jikv,merch_003,cust_002554,4378.09,card,Punjab National Bank,SG,2026-06-20 16:45:35,KL,dev_s8jx61esjem2,False,2729,0,success,0,0
pay_zcte8th0jfpzfg,merch_045,cust_008827,2380.81,upi,,,2026-06-20 16:48:28,UP,dev_2mpsz03ofe0o,False,1162,0,success,0,0
pay_vq398otx705fhb,merch_008,cust_001329,2121.94,upi,,,2026-06-20 16:48:57,DL,dev_fipiua8z480l,False,1438,0,success,0,0
pay_8k9zw8un3ar6nj,merch_004,cust_003060,4588.44,upi,,,2026-06-20 16:50:19,KL,dev_cxl1hradodo8,False,1408,0,success,0,0
pay_yxknskmtg7ktus,merch_040,cust_024736,33594.15,emi,Punjab National Bank,,2026-06-20 16:54:01,MH,dev_98vepzdq84c8,False,12814,0,success,0,0
pay_ryvsk757ia3utw,merch_010,cust_022577,1737.78,card,Bank of Baroda,AU,2026-06-20 16:55:12,AP,dev_bln32rqh427b,False,4947,0,success,0,0
pay_exfoefnn6phk8r,merch_008,cust_012553,769.42,upi,,,2026-06-20 16:57:46,KA,dev_xyaq1qftyfog,False,1468,0,success,0,0
pay_gtk70r467a6d9e,merch_054,cust_006129,480.0,card,Bank of India,IN,2026-06-20 17:03:40,HR,dev_mzdyc41y5fkm,False,3183,0,success,0,0
pay_lg3mpauf8gmmnl,merch_019,cust_008294,260.0,card,IDFC First Bank,IN,2026-06-20 17:04:32,MH,dev_0kvxce03152z,False,2093,0,success,0,0
pay_o7rbw2nfdtejo2,merch_002,cust_008438,4261.84,netbanking,IndusInd Bank,,2026-06-20 17:04:32,UP,dev_egzloonvqva1,True,5841,0,success,0,0
pay_p2taab1kjugf7w,merch_059,cust_008780,370.0,wallet,,,2026-06-20 17:05:08,MH,dev_pl5zlrfnc5rw,False,1357,0,success,0,0
pay_4i22e556l8uoa6,merch_045,cust_026754,8406.41,netbanking,Axis Bank,,2026-06-20 17:08:03,MH,dev_j4rb6e6hx64v,False,3004,0,success,0,0
pay_uca8fjyoy3nfyy,merch_011,cust_028764,260.0,upi,,,2026-06-20 17:08:32,MH,dev_1duf2eapzkju,False,797,0,success,0,0
pay_ngykxc1o0q4l2n,merch_030,cust_000183,263.0,upi,,,2026-06-20 17:08:33,DL,dev_haa915mnoj3t,False,3993,0,success,0,0
pay_7s6ns37kh5ql11,merch_010,cust_020399,7018.8,card,Bank of Baroda,IN,2026-06-20 17:13:09,MH,dev_8840zwzh01s1,False,3426,0,success,0,0
pay_9whe9h8t8gxbaq,merch_029,cust_020854,583.0,card,Bank of Baroda,CA,2026-06-20 17:16:40,KA,dev_q7tls5l1zkgr,False,1971,1,success,0,1
pay_9r1r2pc4b6nbd0,merch_037,cust_029351,11296.05,netbanking,Punjab National Bank,,2026-06-20 17:16:53,AP,dev_c8po7a6f6rvu,False,2776,0,success,0,0
pay_hhg3elabyss1ot,merch_015,cust_001594,96.0,upi,,,2026-06-20 17:17:04,PY,dev_114iwdt5zl23,False,944,0,success,0,0
pay_2il8qlfnf3pq1o,merch_040,cust_020763,13280.23,netbanking,ICICI Bank,,2026-06-20 17:17:22,KA,dev_113to3d54kfl,True,7382,0,success,0,0
pay_omlv5l7dbsjr9i,merch_053,cust_021620,280.0,upi,,,2026-06-20 17:17:28,CG,dev_vkdp8edf0lf5,False,3274,0,success,0,0
pay_bo13v5yy7xuibv,merch_005,cust_023304,565.69,card,ICICI Bank,IN,2026-06-20 17:19:01,TN,dev_7y3vlquvrt22,False,4164,2,success,0,2
pay_fgrrb9e7jubnmp,merch_040,cust_003507,9219.65,emi,ICICI Bank,,2026-06-20 17:21:15,JH,dev_xst11bstkubf,False,8298,2,success,0,2
pay_mx5bg09te3dq8l,merch_020,cust_025786,737.0,upi,,,2026-06-20 17:21:56,KA,dev_98cenaepkwlk,False,3627,0,success,0,0
pay_w59ladwimyga78,merch_004,cust_009884,2586.21,upi,,,2026-06-20 17:22:07,HR,dev_kyiie3qk7qyl,False,2556,0,success,0,0
pay_sfq119by9eofb3,merch_003,cust_022824,2283.78,upi,,,2026-06-20 17:22:44,TN,dev_ix9f7s50tsrl,False,2797,0,success,0,0
pay_o1tb9fwpqpisfe,merch_032,cust_032393,5920.49,emi,HSBC India,,2026-06-20 17:24:26,TN,dev_hfdhgqwgdcz8,False,17414,1,success,0,1
pay_63gbrnptq05hpw,merch_042,cust_032545,3460.62,emi,Bank of Baroda,,2026-06-20 17:29:55,OD,dev_71vfs8mi7rmg,True,4487,0,success,0,0
pay_8deq10l9sdg4vo,merch_031,cust_017636,10886.34,netbanking,Bank of Baroda,,2026-06-20 17:30:14,PB,dev_wqfafdnx5xru,False,5238,1,success,0,1
pay_ig1dcgi34mgvcz,merch_016,cust_003165,159.0,wallet,,,2026-06-20 17:32:15,AP,dev_ty2m2t1i818n,False,2426,0,success,0,0
pay_8j2bgr5bzzm9un,merch_050,cust_010665,6760.71,emi,RBL Bank,,2026-06-20 17:37:36,AS,dev_pdswmmnpizn9,False,5389,0,success,0,0
pay_m3k4fy9bw8u831,merch_005,cust_007589,387.86,upi,,,2026-06-20 17:38:24,RJ,dev_icplw3ug4z8r,False,1616,1,success,0,1
pay_f8ajlzfm97ls60,merch_034,cust_032499,1830.32,card,State Bank of India,IN,2026-06-20 17:39:10,MH,dev_3rohnmrvc888,False,2261,1,success,0,1
pay_krhux8p05rjq2i,merch_005,cust_018707,1354.08,upi,,,2026-06-20 17:42:30,UP,dev_if4f3luzmio1,False,1816,1,success,0,1
pay_qbg0sthzeh6o30,merch_045,cust_006627,3072.0,netbanking,IndusInd Bank,,2026-06-20 17:43:47,BR,dev_8qdws1w19exv,False,6430,0,success,0,0
pay_d01a6ko9hhvkgf,merch_006,cust_007924,1302.72,upi,,,2026-06-20 17:48:52,UP,dev_70c89u6k05y6,False,1052,0,success,0,0
pay_hnk9zwxlhigg6u,merch_027,cust_034260,271.0,upi,,,2026-06-20 17:51:33,UP,dev_41eokq5fd7rn,True,1518,0,success,0,0
pay_uf3wr53mm9rzy4,merch_010,cust_016705,1998.26,upi,,,2026-06-20 17:52:46,WB,dev_wb3ne8t3w1k7,True,978,0,success,0,0
pay_fo7g4zeues64ay,merch_006,cust_030161,439.98,card,Bank of Baroda,IN,2026-06-20 17:53:29,TN,dev_hxiqrsnu0gg4,False,2063,0,success,0,0
pay_8fmbvs8toa5bxo,merch_036,cust_031239,11945.97,netbanking,Canara Bank,,2026-06-20 17:56:39,GJ,dev_dbpqgqs1120g,False,5484,0,success,0,0
pay_etonj9y8co53gu,merch_052,cust_032476,880.0,upi,,,2026-06-20 17:57:50,WB,dev_3ytgvpys9g5f,False,3168,0,success,0,0
pay_u4q87cg489dn3h,merch_020,cust_001087,1675.0,card,Kotak Mahindra Bank,IN,2026-06-20 18:01:14,HP,dev_dnroi90qouxv,True,3329,0,success,0,0
pay_bagxfi7aky4gvt,merch_050,cust_006590,3812.89,netbanking,State Bank of India,,2026-06-20 18:01:17,DL,dev_ay6r8j87ujos,False,1994,0,success,0,0
pay_0g1hhiestpih7h,merch_010,cust_008389,1209.23,upi,,,2026-06-20 18:02:53,DL,dev_ei0kli819so2,False,2598,0,success,0,0
pay_by0sh7r0dk0pc9,merch_005,cust_002775,407.8,upi,,,2026-06-20 18:04:52,WB,dev_m647m2nkdl0s,False,1825,0,success,0,0
pay_n3yn122swwggde,merch_003,cust_010170,2583.1,upi,,,2026-06-20 18:05:28,DL,dev_5dgl3wk8migx,False,2536,0,success,0,0
pay_0z0uk9hrvrl147,merch_002,cust_025944,2658.53,upi,,,2026-06-20 18:08:24,HR,dev_uzupgnau2ubc,False,834,0,success,0,0
pay_5q0bnm1c21x9b3,merch_015,cust_008756,96.0,card,HDFC Bank,IN,2026-06-20 18:08:25,TN,dev_jh1yixhhhtr3,False,3739,2,success,0,2
pay_52kj361bl7xf0v,merch_005,cust_022574,439.2,upi,,,2026-06-20 18:08:34,GJ,dev_vv849kvwxtmz,False,5460,0,success,0,0
pay_2u6bjzovsaw4ah,merch_007,cust_025955,2599.86,upi,,,2026-06-20 18:09:10,TN,dev_u92v0c8o6ypg,False,1087,0,success,0,0
pay_bqtt0ozywwp3nh,merch_004,cust_012672,2632.1,upi,,,2026-06-20 18:09:22,ML,dev_ttp6uzytampl,False,4677,0,success,0,0
pay_4xkrmeyvjpif6s,merch_015,cust_025756,387.0,wallet,,,2026-06-20 18:10:38,MP,dev_3qojnjuadmsr,False,1488,0,success,0,0
pay_k5bsdmrgf4w2xl,merch_010,cust_022792,955.52,upi,,,2026-06-20 18:12:57,KA,dev_z9ljyodo3icy,False,1773,1,success,0,1
pay_nhq9zj8czg2jxu,merch_012,cust_016981,105.0,netbanking,AU Small Finance Bank,,2026-06-20 18:13:00,KA,dev_kn3jqpj6ivj8,False,3683,0,success,0,0
pay_v2vfehlqxefo82,merch_029,cust_011131,262.0,card,ICICI Bank,IN,2026-06-20 18:14:29,GJ,dev_c8nhs8nszogp,False,3070,0,success,0,0
pay_znkt1ipsrjssq5,merch_040,cust_031749,24036.66,emi,State Bank of India,,2026-06-20 18:16:15,MH,dev_p3ixkcynse3i,True,8399,0,success,0,0
pay_89lznbo70clo7v,merch_003,cust_033973,3910.59,upi,,,2026-06-20 18:18:19,MH,dev_1kdq6drseyt1,False,1117,0,success,0,0
pay_efm7hl34mdghkk,merch_045,cust_025128,3611.35,emi,Axis Bank,,2026-06-20 18:22:38,DL,dev_3igdp1psuhta,False,5340,0,success,0,0
pay_pl2wwa7p3p284b,merch_016,cust_001169,66.0,wallet,,,2026-06-20 18:24:37,WB,dev_wvn7hlwtbzd0,False,2106,0,success,0,0
pay_0txyv2zvxsxlk4,merch_027,cust_023141,603.0,card,ICICI Bank,IN,2026-06-20 18:24:56,UP,dev_2ysir1rbjfng,False,3333,0,success,0,0
pay_z6srj5mbsv19si,merch_005,cust_025561,450.27,card,AU Small Finance Bank,IN,2026-06-20 18:25:02,AP,dev_xa6en2h6yg8e,False,4299,1,success,0,1
pay_k6qvwh391xhray,merch_033,cust_023327,5672.37,netbanking,Citibank India,,2026-06-20 18:25:55,KA,dev_z760nz3qf9ed,False,1927,2,success,0,2
pay_z1i7nemdkxmbi1,merch_003,cust_021700,1114.02,upi,,,2026-06-20 18:28:05,MH,dev_18og6636xl7e,True,1585,0,success,0,0
pay_z8b1f9o3ur5ds7,merch_055,cust_018565,540.0,card,Punjab National Bank,IN,2026-06-20 18:28:42,KL,dev_er5efaso3kwv,False,3034,0,success,0,0
pay_zya4syry3eqatq,merch_007,cust_030905,1223.19,card,HDFC Bank,IN,2026-06-20 18:29:54,KA,dev_ixybdrh224ug,False,6277,0,success,0,0
pay_ou6mdo7vpmues2,merch_012,cust_033771,105.0,wallet,,,2026-06-20 18:30:26,RJ,dev_edhiu9dtufy9,False,1154,0,success,0,0
pay_5pxgztv2hzb831,merch_010,cust_016713,1315.3,card,IndusInd Bank,HK,2026-06-20 18:31:35,RJ,dev_9a1b47sn7o01,False,1447,1,success,0,1
pay_qfii3c15nsf6j7,merch_003,cust_013114,1153.49,upi,,,2026-06-20 18:33:35,TG,dev_2ggwm5vez1mu,False,2130,1,success,0,1
pay_g9lb3ldtc9ftjc,merch_002,cust_025442,1787.06,upi,,,2026-06-20 18:35:15,HR,dev_ar99itw114q1,True,1473,1,success,0,1
pay_5q8hdw3yam0tid,merch_005,cust_016268,978.7,netbanking,ICICI Bank,,2026-06-20 18:37:13,MP,dev_rdjkb94e0orp,True,13045,1,success,0,1
pay_jmyun2ufh1a94g,merch_017,cust_009265,828.0,upi,,,2026-06-20 18:46:26,HR,dev_oehojnlvognw,False,3904,1,success,0,1
pay_oyt8q18z394mbj,merch_018,cust_004791,155.0,upi,,,2026-06-20 18:50:55,TG,dev_jxi8zwmvw9vq,True,3515,0,success,0,0
pay_0h6f84q2qa9k4x,merch_005,cust_004281,878.11,wallet,,,2026-06-20 18:52:15,TN,dev_pzzi2acd40or,False,1763,0,success,0,0
pay_2p4zicjxd454ql,merch_006,cust_014940,1114.14,card,RBL Bank,SG,2026-06-20 18:54:59,AP,dev_ovtbu3g4ums9,False,3808,0,success,0,0
pay_69a4rlxzd60q4x,merch_025,cust_007095,460.0,card,State Bank of India,IN,2026-06-20 18:56:12,UP,dev_e69kmbknvni2,False,1503,0,success,0,0
pay_kxfa1kmfgyikpq,merch_053,cust_017788,220.0,upi,,,2026-06-20 18:58:37,OD,dev_i3dhbje3uea7,False,3476,0,success,0,0
pay_si5750cgm6mf40,merch_041,cust_029629,1864.99,upi,,,2026-06-20 19:06:10,MH,dev_651frfxygtb4,False,1089,0,success,0,0
pay_048tjgh79x9vst,merch_012,cust_014176,105.0,wallet,,,2026-06-20 19:07:21,HR,dev_7jx3avnyl0wc,False,1254,0,success,0,0
pay_2z749lb6j92jxl,merch_029,cust_029345,583.0,upi,,,2026-06-20 19:07:41,HR,dev_41qias0yczfk,False,1631,0,success,0,0
pay_8b4q1017hcn5is,merch_043,cust_005520,7913.61,netbanking,Axis Bank,,2026-06-20 19:12:45,HR,dev_ixov04ft4fvo,True,9129,0,success,0,0
pay_4vldm1b7tabmse,merch_060,cust_012993,960.0,upi,,,2026-06-20 19:13:57,UP,dev_wc56sa5izk88,True,683,0,success,0,0
pay_vpnt5m184l0g8n,merch_005,cust_032389,206.26,upi,,,2026-06-20 19:16:08,WB,dev_6zyus2osp4u8,True,2718,0,success,0,0
pay_0hi1gw4uef284y,merch_022,cust_031145,429.0,upi,,,2026-06-20 19:19:14,MH,dev_e6luja7atc55,True,1561,1,success,0,1
pay_doqo3sg9eavxvd,merch_028,cust_016653,258.0,card,IndusInd Bank,IN,2026-06-20 19:29:58,TN,dev_6lyp14ht5wnz,False,4936,0,success,0,0
pay_elyiss1w7kya0k,merch_007,cust_017072,2776.31,upi,,,2026-06-20 19:31:07,MH,dev_rbnk05xfvu9j,False,2113,0,success,0,0
pay_b959t2nd23uas7,merch_011,cust_030228,260.0,upi,,,2026-06-20 19:31:59,KA,dev_32tll5anmsfv,False,1516,0,success,0,0
pay_7v78zko46oh8se,merch_016,cust_008984,266.0,upi,,,2026-06-20 19:32:45,DL,dev_20k5cgmq2ssx,False,3131,0,success,0,0
pay_71y1agibhdl7qo,merch_045,cust_031574,7106.54,netbanking,Union Bank of India,,2026-06-20 19:35:03,HR,dev_59o6nfqcq41u,False,10947,1,success,0,1
pay_j4yp7svrw7agrp,merch_001,cust_007519,866.75,card,ICICI Bank,IN,2026-06-20 19:38:48,MH,dev_tjipvgshy82l,True,1964,1,success,0,1
pay_3p78jcmf5jk342,merch_013,cust_014387,345.0,upi,,,2026-06-20 19:39:28,GJ,dev_abq8nspouyou,False,2220,0,success,0,0
pay_vio417rbvo6uj0,merch_008,cust_015380,753.65,netbanking,Union Bank of India,,2026-06-20 19:41:38,MH,dev_9zgyifdhp0jp,False,5930,1,success,0,1
pay_a58ovko9obqzuy,merch_016,cust_009518,159.0,upi,,,2026-06-20 19:41:57,RJ,dev_uo7xpl4dhjms,True,2271,0,success,0,0
pay_w1c1ww1pacnhxh,merch_060,cust_034274,1440.0,wallet,,,2026-06-20 19:43:47,OD,dev_fdha9e6shsjd,False,2865,0,success,0,0
pay_frn3o9e6uud2jd,merch_059,cust_011690,460.0,wallet,,,2026-06-20 19:44:55,TG,dev_653e9y258ko7,False,2662,0,success,0,0
pay_iki8mli0u6z8gh,merch_022,cust_026552,429.0,upi,,,2026-06-20 19:46:32,KL,dev_mdmkfooyhwwq,False,1436,1,success,0,1
pay_33omz40lmb2vlf,merch_040,cust_034917,2666.75,card,ICICI Bank,IN,2026-06-20 19:47:30,MH,dev_1i2lqfjtyl8b,False,7512,0,success,0,0
pay_edzk72fckthj5c,merch_019,cust_027804,108.0,upi,,,2026-06-20 19:47:37,MH,dev_ou5avo7kyazx,False,1376,0,success,0,0
pay_foxggn0rljd9h3,merch_049,cust_022553,3655.52,card,Axis Bank,IN,2026-06-20 19:48:33,TN,dev_zrn4snq7v7t4,False,3171,0,success,0,0
pay_2zckle0cihkrml,merch_005,cust_013390,1978.27,upi,,,2026-06-20 19:50:01,MH,dev_qxoy3rzd1b2h,False,1169,0,success,0,0
pay_zkfojmw1uh77j1,merch_002,cust_005271,955.53,upi,,,2026-06-20 19:50:16,MH,dev_j4u8cmorpveu,True,3184,0,success,0,0
pay_x0vuvddiwoif7c,merch_059,cust_031571,1080.0,upi,,,2026-06-20 19:51:28,AP,dev_6cricu122758,False,1915,0,success,0,0
pay_5m1m2jsppuvdkp,merch_035,cust_014324,12543.31,netbanking,ICICI Bank,,2026-06-20 19:51:31,MN,dev_c7vjmp5jernj,False,4055,0,success,0,0
pay_mq3o2hlr16y7ep,merch_010,cust_007105,275.7,card,Axis Bank,IN,2026-06-20 19:51:39,KA,dev_pbo0jaozlnex,False,3428,1,success,0,1
pay_gabl4hfpl70o6c,merch_002,cust_023869,2112.16,netbanking,Axis Bank,,2026-06-20 19:52:44,MP,dev_fgbruwvmpz9u,False,1931,0,success,0,0
pay_55ju7r9t1tewt8,merch_052,cust_006525,550.0,upi,,,2026-06-20 19:56:24,WB,dev_0kuxih2bvvuy,True,1869,0,success,0,0
