payment_id,shipped_at,delivered_at,delivery_status,tracking_available,address_completeness_score,delivered_ts_missing,timestamps_untrusted
pay_rchh980r4itvn2,2026-06-28 23:37:48,2026-07-04 00:26:59,delivered,True,0.69,0,0
pay_3m8d9sd3c4zb93,2026-06-28 23:55:48,2026-07-05 06:46:02,delivered,True,1.0,0,0
pay_bsrkq0j3gio62r,2026-06-29 00:01:01,2026-07-06 09:45:45,delivered,True,0.65,0,0
pay_2nncx1wff0ujjo,2026-06-29 00:20:54,2026-07-01 19:02:45,delivered,True,0.61,0,0
pay_5ds5z9otxt2zf1,2026-06-29 00:33:39,2026-07-04 23:20:59,delivered,True,0.69,0,0
pay_wu8dfmzvvircsy,2026-06-29 00:35:58,2026-06-30 02:37:27,delivered,True,0.61,0,0
pay_eebw30utrz5ci4,2026-06-29 00:50:23,2026-07-04 03:37:01,delivered,True,0.85,0,0
pay_gzrhg4v8ebfo20,2026-06-29 01:02:17,2026-07-03 12:20:12,delivered,True,0.84,0,0
pay_n48geupp4vyurl,2026-06-29 01:03:30,2026-07-04 23:18:52,delivered,True,0.86,0,0
pay_a77antus8m7rag,2026-06-29 01:06:46,2026-06-29 18:36:04,delivered,True,0.61,0,0
pay_tp5zwl8dk12cy2,2026-06-29 01:07:02,2026-07-03 16:45:29,delivered,True,0.64,0,0
pay_lm3y1h7t7k0iym,2026-06-29 01:10:54,2026-07-01 07:07:50,returned,True,0.72,0,0
pay_qe1lq4lydq8gno,2026-06-29 01:13:11,2026-07-01 18:41:40,delivered,True,0.75,0,0
pay_gvsyclikexp8lo,2026-06-29 01:13:47,2026-06-30 19:55:52,delivered,True,0.78,0,0
pay_ml3l3klrscf4ay,2026-06-29 01:16:28,2026-07-04 14:54:01,delivered,True,0.9,0,0
pay_qk8vynt53fx0j0,2026-06-29 01:22:29,2026-07-04 12:08:09,delivered,True,0.94,0,0
pay_ogapyzb4mu0qy3,2026-06-29 01:25:59,2026-06-30 15:17:07,delivered,True,0.54,0,0
pay_9x8zmd9kwe60vj,2026-06-29 01:27:03,2026-06-30 21:22:48,delivered,True,0.77,0,0
pay_sq48b7rh8cl5x1,2026-06-29 01:38:14,2026-07-05 14:18:37,delivered,True,0.95,0,0
pay_a5y7x5ms99izcz,2026-06-29 01:52:07,2026-07-01 05:42:53,delivered,True,0.76,0,0
pay_tvg63xveu5937x,2026-06-29 01:57:36,2026-07-05 07:16:44,delivered,True,0.87,0,0
pay_xbdldp53522e0g,2026-06-29 02:11:28,2026-07-01 01:00:20,returned,True,0.71,0,0
pay_izklm51p0ska1a,2026-06-29 02:12:17,2026-07-06 08:46:27,delivered,True,0.9,0,0
pay_lo6689lwg1yhn5,2026-06-29 02:15:06,2026-07-02 19:58:33,delivered,True,0.79,0,0
pay_p24efqmwzdd1et,2026-06-29 02:20:47,2026-07-03 12:26:28,delivered,True,0.43,0,0
pay_ejfv0hx6vtov7b,2026-06-29 02:29:33,2026-07-06 00:40:07,delivered,False,0.64,0,0
pay_g396dfyq3qi9to,2026-06-29 02:33:05,2026-07-01 11:39:31,delivered,True,0.88,0,0
pay_t21256wfajwxhz,2026-06-29 02:40:24,2026-07-01 09:53:57,delivered,True,0.73,0,0
pay_4nmhu5tcahhr6n,2026-06-29 02:55:08,2026-07-14 14:37:26,delivered,True,0.93,0,0
pay_ijacj27oya21hk,2026-06-29 02:55:53,2026-07-02 09:18:00,delivered,True,0.84,0,0
pay_1ijhys22oq2t6p,2026-06-29 02:57:28,2026-07-05 05:55:32,delivered,True,1.0,0,0
pay_2fnzutpbgi9okb,2026-06-29 02:57:39,2026-07-05 07:45:27,delivered,True,0.63,0,0
pay_vm2rh1jed6lxd5,2026-06-29 03:07:06,2026-07-02 01:52:05,delivered,True,0.9,0,0
pay_pb788mp12urbtj,2026-06-29 03:13:11,2026-07-02 13:29:46,delivered,True,0.61,0,0
pay_jrgzifi4ap745j,2026-06-29 03:21:37,2026-07-03 15:18:04,delivered,True,0.79,0,0
pay_rq5i1cgfvlzwli,2026-06-29 03:22:16,2026-07-01 18:57:00,delivered,True,0.78,0,0
pay_h3xd2rw0red9m0,2026-06-29 03:28:28,2026-06-29 14:00:07,delivered,True,0.88,0,0
pay_v1mgru7koa635o,2026-06-29 03:31:51,2026-07-02 02:27:59,lost,True,0.72,0,0
pay_6f0khirpglyz84,2026-06-29 03:41:58,2026-07-05 17:52:09,delivered,True,0.9,0,0
pay_pv2rwwp8nw8xlg,2026-06-29 03:47:45,2026-06-30 22:04:53,delivered,True,0.89,0,0
pay_196brk5tdh0bdb,2026-06-29 03:48:20,2026-06-30 23:46:14,delivered,True,0.66,0,0
pay_8qy0yt4gz7blsj,2026-06-29 04:02:31,2026-07-06 20:33:30,delivered,True,0.96,0,0
pay_abryqxwuhyzvpp,2026-06-29 04:04:29,2026-07-02 06:46:50,delivered,True,0.49,0,0
pay_ctfsuo7d6x6s04,2026-06-29 04:09:45,2026-07-03 21:42:34,delivered,True,0.67,0,0
pay_u07ivvv9u11esl,2026-06-29 04:11:39,2026-07-02 04:29:53,delivered,False,0.74,0,0
pay_atfhxichiihkh9,2026-06-29 04:22:17,2026-07-03 21:06:54,delivered,True,0.85,0,0
pay_tcwrw95kq3mncn,2026-06-29 04:24:08,2026-07-01 06:11:14,delivered,True,0.8,0,0
pay_o7br5svnjie3vp,2026-06-29 04:24:15,2026-07-21 08:52:12,delivered,True,0.9,0,0
pay_p6jpa2qqft9eaf,2026-06-29 04:32:38,2026-07-04 07:54:41,delivered,True,0.8,0,0
pay_cjnwqlk9zug9hl,2026-06-29 04:36:04,2026-07-06 01:17:27,delivered,True,0.93,0,0
pay_oo3s1h15krd90u,2026-06-29 04:37:20,2026-07-03 13:14:32,delivered,True,0.8,0,0
pay_g4jk51tv6cme24,2026-06-29 04:41:12,2026-07-04 18:56:45,delivered,True,0.86,0,0
pay_n4svsxvlwwd1jx,2026-06-29 04:44:31,2026-07-01 06:48:43,delivered,False,0.73,0,0
pay_npr3xw5kopux12,2026-06-29 04:47:38,2026-06-30 08:34:35,delivered,True,0.71,0,0
pay_maolyuam9y3a0z,2026-06-29 04:55:41,2026-07-15 01:48:16,delivered,True,0.7,0,0
pay_yfxa4atjyfven6,2026-06-29 04:56:57,2026-07-04 06:08:16,delivered,True,0.84,0,0
pay_k4p84f6lvzw2rp,,,delivered,True,0.78,0,1
pay_5hgraugchxd0p3,2026-06-29 05:10:51,2026-07-01 21:14:33,delivered,True,0.82,0,0
pay_ctvay5jfgcvkfz,2026-06-29 05:18:18,2026-07-04 16:14:53,delivered,True,0.61,0,0
pay_11rxuvhqbxefw6,2026-06-29 05:19:14,2026-07-01 21:11:45,delivered,True,0.63,0,0
pay_ilefng542yvsn9,2026-06-29 05:21:20,2026-07-01 11:29:09,delivered,True,0.56,0,0
pay_bg6f8h0pw5y0f9,2026-06-29 05:32:23,2026-07-03 01:56:01,delivered,True,0.77,0,0
pay_h5rjnbrkb73x07,2026-06-29 05:35:22,2026-06-30 04:42:54,delivered,True,0.38,0,0
pay_wsrttnpjh7ftob,2026-06-29 05:39:48,2026-07-06 23:05:19,delivered,True,0.76,0,0
pay_x57cgbwdqn47oa,2026-06-29 05:41:55,2026-07-05 06:27:58,delivered,True,0.88,0,0
pay_cm3xylro3ozry6,,,lost,True,0.85,0,1
pay_oirugoh879eetn,2026-06-29 05:44:30,2026-07-05 00:18:40,delivered,True,0.92,0,0
pay_eqnckmructg9gs,2026-06-29 05:47:06,2026-07-05 14:59:52,delivered,True,0.9,0,0
pay_v8w83ckw2lhlz7,2026-06-29 05:53:55,2026-07-04 01:39:23,delivered,True,0.77,0,0
pay_hl2zp0uz1s9rcm,2026-06-29 05:57:09,2026-07-08 07:21:07,delivered,True,0.64,0,0
pay_xdu3j5gex8sq1d,2026-06-29 06:06:47,2026-07-02 13:20:00,delivered,True,0.82,0,0
pay_wh1f2spgrue97q,2026-06-29 06:21:35,2026-07-07 05:26:06,delivered,True,0.98,0,0
pay_6tf7xoowtbzt4g,2026-06-29 06:22:53,2026-07-04 06:50:21,delivered,True,0.74,0,0
pay_357hwiv8t72ek7,2026-06-29 06:26:11,2026-07-04 23:42:37,delivered,False,0.88,0,0
pay_q08ikpg5paxq60,2026-06-29 06:29:51,2026-07-11 22:59:03,delivered,True,0.27,0,0
pay_suj68dw2hk7cuz,2026-06-29 06:33:33,2026-06-30 14:57:48,delivered,True,0.65,0,0
pay_jy6ci4d1sit9va,2026-06-29 06:35:26,2026-07-07 03:46:27,delivered,True,0.74,0,0
pay_kypo29885cepwl,,,delivered,True,0.96,0,1
pay_w2wxmderu2wnvr,2026-06-29 06:45:04,2026-07-02 23:00:55,delivered,True,0.51,0,0
pay_inx6brtj7tu5hr,2026-06-29 06:53:02,,delivered,True,0.77,1,0
pay_ywh651fjnm5kvh,2026-06-29 06:58:26,2026-07-03 12:11:15,delivered,True,0.72,0,0
pay_imtybtf8t6058t,2026-06-29 06:59:44,2026-07-08 09:35:20,delivered,True,0.95,0,0
pay_iahhupfj1eg2f2,2026-06-29 07:00:14,2026-07-01 22:02:42,delivered,True,0.59,0,0
pay_omyjxhqwfqvkmz,2026-06-29 07:12:50,2026-07-10 02:48:31,delivered,True,0.87,0,0
pay_cgcg2r9csgdutv,2026-06-29 07:15:04,2026-07-02 13:38:02,delivered,True,0.72,0,0
pay_ihymg7r6e8ahhh,2026-06-29 07:23:38,2026-07-05 23:45:20,delivered,True,0.95,0,0
pay_jn7znk9ywrap9f,2026-06-29 07:32:59,2026-07-02 07:23:34,delivered,True,0.47,0,0
pay_vy8amwe0trmafw,2026-06-29 07:33:21,2026-07-04 04:42:34,delivered,True,0.86,0,0
pay_r1adnfn0askfz1,2026-06-29 07:34:00,2026-06-30 09:43:05,delivered,True,0.51,0,0
pay_fuzeqoyz4ulq7d,2026-06-29 07:38:47,2026-07-02 13:26:03,delivered,True,0.82,0,0
pay_5phvidw6qztghh,2026-06-29 07:53:04,2026-07-07 19:41:40,delivered,True,0.99,0,0
pay_2518qiykze4557,2026-06-29 07:58:17,2026-07-08 23:50:32,delivered,True,0.84,0,0
pay_82vee672t6pcws,2026-06-29 08:01:24,2026-07-01 17:27:18,delivered,True,0.86,0,0
pay_o43v6zr949w3q0,2026-06-29 08:01:59,2026-07-01 15:51:40,delivered,True,0.78,0,0
pay_iauw3mv6n15x8e,2026-06-29 08:05:00,2026-07-09 13:28:11,delivered,True,0.77,0,0
pay_t0w23v9zfgj7z5,2026-06-29 08:32:09,2026-06-30 13:09:29,delivered,True,0.76,0,0
pay_v9rtosyjhusw7n,2026-06-29 08:35:20,2026-07-03 04:30:13,delivered,True,0.79,0,0
pay_4jm455vtxbdfar,2026-06-29 08:39:03,2026-07-02 14:14:04,returned,True,0.97,0,0
pay_5rlf6sorvaoz6r,2026-06-29 08:39:15,2026-07-02 01:57:17,delivered,True,0.82,0,0
pay_kukf4o69o5f3zt,2026-06-29 08:41:20,2026-07-03 08:22:07,delivered,True,0.59,0,0
pay_7vulza35dmbhdj,2026-06-29 08:52:01,2026-07-01 21:01:25,delivered,True,0.37,0,0
pay_g0tcp081sgiyqu,,,delivered,True,0.74,0,1
pay_2bte4b7lisdyez,2026-06-29 09:13:26,2026-07-05 21:35:19,delivered,True,0.58,0,0
pay_udnx5owkmyehvq,2026-06-29 09:14:34,2026-07-01 04:39:53,delivered,True,0.82,0,0
pay_rtaszsd6duly8s,2026-06-29 09:15:38,2026-07-04 14:46:49,delivered,True,0.76,0,0
pay_aq8wdpi8tilnwo,2026-06-29 09:16:22,2026-07-02 01:00:19,delivered,True,0.64,0,0
pay_bnrzz7wgboz3ch,2026-06-29 09:23:17,2026-07-04 12:30:08,delivered,True,0.99,0,0
pay_nboncqt0vzqpyg,2026-06-29 09:25:14,2026-07-06 22:02:44,lost,True,0.85,0,0
pay_qde7xctpgqymok,2026-06-29 09:32:02,,in_transit,True,0.94,0,0
pay_k7wse26c6oytip,2026-06-29 09:47:35,2026-07-06 10:19:56,delivered,True,0.63,0,0
pay_o84voq78o1z623,2026-06-29 09:51:01,2026-07-05 01:18:17,returned,True,0.97,0,0
pay_3l86knw7gykzii,2026-06-29 09:51:31,2026-06-30 04:14:42,delivered,True,0.65,0,0
pay_5tlb5vmc7gnv8u,2026-06-29 09:52:00,2026-07-08 03:30:40,delivered,True,0.47,0,0
pay_60doesu5bxvttm,2026-06-29 09:52:06,2026-07-01 10:47:10,delivered,True,0.77,0,0
pay_0wm7453xhmhy0x,2026-06-29 09:58:00,2026-07-07 11:31:17,delivered,True,0.4,0,0
pay_v1vnu1xnum1rz3,2026-06-29 10:02:42,2026-07-03 13:10:58,delivered,True,0.54,0,0
pay_5mwie8hz27e0nj,2026-06-29 10:27:14,2026-07-01 07:54:58,delivered,True,0.5,0,0
pay_zssbt7jbjum37n,2026-06-29 10:34:12,2026-07-02 13:55:54,delivered,True,0.55,0,0
pay_e3bw9s8duh6nnh,2026-06-29 10:36:39,2026-07-02 09:08:16,delivered,True,0.28,0,0
pay_w5cxqnknre67v6,2026-06-29 10:40:55,2026-07-09 20:03:04,delivered,True,0.92,0,0
pay_lrz8xeetgw7xpg,2026-06-29 10:58:51,2026-07-04 04:29:21,lost,True,0.91,0,0
pay_qq8idfcxq5q4kj,2026-06-29 11:33:20,2026-07-08 03:34:11,lost,True,0.83,0,0
pay_48k85fy1s2fpbe,2026-06-29 11:35:45,2026-07-02 02:03:54,delivered,True,0.53,0,0
pay_7qfhck7i63x6g6,2026-06-29 11:37:47,2026-07-06 02:46:21,delivered,True,0.49,0,0
pay_005yq7xy7gpr6v,2026-06-29 11:42:43,2026-07-06 15:24:23,delivered,True,0.89,0,0
pay_7c4nyzxws12740,2026-06-29 11:49:54,2026-07-03 16:35:38,delivered,True,0.8,0,0
pay_6hgv4f515nhytw,2026-06-29 11:51:44,2026-07-03 09:12:13,delivered,True,0.67,0,0
pay_gzs21t534fh8cd,2026-06-29 11:54:19,2026-07-02 18:38:23,delivered,True,0.83,0,0
pay_o57hfnhokoxx60,2026-06-29 12:05:58,2026-07-04 22:13:33,delivered,True,0.68,0,0
pay_20zeet40rlibg2,2026-06-29 12:08:17,2026-07-02 03:56:35,delivered,True,1.0,0,0
pay_f0qdscux6wyjf0,2026-06-29 12:28:31,2026-06-30 22:46:04,delivered,True,0.8,0,0
pay_z0wyy1hivgxq5e,2026-06-29 12:31:15,2026-07-01 04:30:07,delivered,True,0.7,0,0
pay_plxbqturzw3s91,2026-06-29 12:31:47,2026-07-05 05:23:10,delivered,True,0.76,0,0
pay_rsmgiybswmlqwj,2026-06-29 12:39:31,2026-07-09 12:45:07,delivered,True,0.94,0,0
pay_on4xsp6htnbepb,2026-06-29 12:42:18,2026-07-08 01:08:54,delivered,True,0.96,0,0
pay_45wsa7xtm1uii1,2026-06-29 12:49:08,2026-07-02 20:04:17,delivered,True,0.65,0,0
pay_cue9l8633ad07t,2026-06-29 12:51:05,2026-07-05 05:46:02,delivered,True,0.7,0,0
pay_7spdyw16i2xs6d,2026-06-29 13:06:07,2026-07-04 05:19:20,delivered,True,0.46,0,0
pay_qjra9g00ebqye2,2026-06-29 13:16:16,2026-07-02 21:06:01,delivered,True,0.65,0,0
pay_m9rwmamh47dm2e,2026-06-29 13:18:35,2026-07-03 18:32:32,delivered,True,0.9,0,0
pay_r6q0zj93tgsxsu,2026-06-29 13:24:49,2026-07-01 12:11:55,delivered,True,0.81,0,0
pay_mr1n9x4zo4eiqp,2026-06-29 13:28:26,2026-07-02 07:48:46,delivered,True,0.64,0,0
pay_8rk72s0l82f7od,2026-06-29 13:38:01,2026-07-02 17:50:54,delivered,True,0.88,0,0
pay_4j0xvn3pcyukcr,2026-06-29 13:48:10,2026-06-30 02:36:52,delivered,False,0.62,0,0
pay_d8frslvav5k85b,2026-06-29 13:48:35,2026-07-09 20:02:37,returned,True,0.75,0,0
pay_a0mam6ux7muzge,2026-06-29 13:59:57,,in_transit,True,0.8,0,0
pay_z8pr7f8fh14r8d,2026-06-29 14:08:24,2026-07-03 09:30:44,delivered,True,0.66,0,0
pay_930chuzb6hvt2l,2026-06-29 14:09:56,2026-07-01 23:58:41,delivered,True,0.77,0,0
pay_0gqmu7wlg0q6bf,2026-06-29 14:17:09,,in_transit,True,0.61,0,0
pay_u52fc6yvomv7o8,2026-06-29 14:38:01,2026-07-20 01:18:27,returned,True,0.65,0,0
pay_qlsvrz61u4azyk,2026-06-29 14:39:52,2026-06-30 18:02:20,delivered,True,0.61,0,0
pay_i5zk0tzih7nrhj,2026-06-29 14:40:02,2026-07-01 07:55:26,delivered,True,0.55,0,0
pay_i3xo9lwrpeum52,2026-06-29 14:48:56,2026-07-05 14:29:25,delivered,True,0.78,0,0
pay_w4zhnl4cz2rq0z,2026-06-29 15:07:25,2026-07-02 19:10:25,delivered,True,0.81,0,0
pay_i68lpxr0817i4f,2026-06-29 15:11:11,2026-07-01 21:26:46,delivered,True,0.83,0,0
pay_vt13v5miwxix2q,2026-06-29 15:20:24,2026-07-01 07:36:17,delivered,True,0.9,0,0
pay_ki29w9s4unupc4,2026-06-29 15:26:55,2026-07-02 04:13:34,delivered,True,0.73,0,0
pay_21lw4s48fyz9sz,2026-06-29 15:33:34,2026-07-07 08:52:52,delivered,True,0.92,0,0
pay_9y0im1gzp90w8n,2026-06-29 15:35:23,2026-07-10 10:57:41,delivered,True,0.63,0,0
pay_xzaatt2vb2znt8,2026-06-29 15:42:49,2026-07-07 07:58:16,delivered,True,0.59,0,0
pay_89e8uiee3v6y4i,2026-06-29 15:46:37,2026-07-02 14:53:36,delivered,True,0.75,0,0
pay_sgc7zwz2c4lfjq,2026-06-29 16:12:49,2026-07-02 15:21:04,delivered,True,0.68,0,0
pay_kgtgjvo1bjfvos,2026-06-29 16:19:25,2026-07-01 07:26:38,delivered,True,0.65,0,0
pay_7s2iqke9zw7x1h,2026-06-29 16:28:04,2026-07-05 06:38:15,delivered,True,0.81,0,0
pay_nu9xd93ejszk1r,2026-06-29 16:32:52,2026-07-04 16:27:50,delivered,True,0.71,0,0
pay_7uvg6sm5blmb9k,2026-06-29 16:36:30,2026-07-10 01:24:36,returned,True,0.66,0,0
pay_dma3ij4rkohkt7,2026-06-29 16:46:24,2026-07-03 04:16:16,delivered,True,0.78,0,0
pay_mexc50mmj58bom,2026-06-29 16:49:06,2026-07-05 04:34:36,delivered,True,0.87,0,0
pay_5xc3cq31vqo3aw,2026-06-29 16:50:12,2026-07-01 17:08:39,delivered,True,0.81,0,0
pay_3x8smzl1d6j55k,2026-06-29 16:52:32,2026-07-02 00:10:59,returned,True,0.66,0,0
pay_jgjtu8n6ftwfom,2026-06-29 17:00:57,2026-07-04 02:43:40,delivered,True,1.0,0,0
pay_mv9i8yfqd7o0ih,2026-06-29 17:04:31,2026-07-09 22:25:07,delivered,True,0.9,0,0
pay_17x6uk05pmvp0q,2026-06-29 17:08:20,2026-07-05 11:22:55,returned,True,0.85,0,0
pay_9r9wfbdzao7v5y,2026-06-29 17:12:32,2026-07-03 10:27:47,delivered,True,0.87,0,0
pay_pw00nmf1dutegb,2026-06-29 17:13:45,2026-07-11 03:35:22,delivered,True,0.98,0,0
pay_szs1wsr32gc2wr,2026-06-29 17:16:28,2026-07-06 10:17:43,lost,False,0.8,0,0
pay_hu4isqt2mgh92r,2026-06-29 17:52:49,2026-07-07 07:41:38,delivered,True,0.61,0,0
pay_x4xmnze5qijush,2026-06-29 17:59:39,2026-07-01 13:36:12,delivered,True,0.79,0,0
pay_ve8lwvb903665t,2026-06-29 18:02:49,2026-07-02 14:16:03,delivered,True,0.87,0,0
pay_bbaqc43iwpciyf,2026-06-29 18:05:36,2026-07-02 04:10:31,delivered,True,0.75,0,0
pay_m0wt3wnhzz7yd7,2026-06-29 18:20:10,2026-07-05 14:32:22,delivered,True,0.82,0,0
pay_nx7w2gwv5rj2rc,2026-06-29 18:34:21,2026-07-01 09:01:49,delivered,True,0.63,0,0
pay_oap9n4dlixyfpk,2026-06-29 18:45:01,2026-07-01 21:45:53,delivered,True,0.5,0,0
pay_0smv7po78yk5hq,2026-06-29 19:33:44,2026-07-09 19:59:57,delivered,True,0.79,0,0
pay_49imzuufzmts1t,2026-06-29 19:38:08,2026-07-09 00:31:50,delivered,True,0.85,0,0
pay_2azmkgiray4yga,2026-06-29 19:51:48,2026-07-06 01:53:23,returned,True,0.51,0,0
pay_qwsd5dm9tcfki3,2026-06-29 20:00:31,2026-07-03 12:12:31,delivered,True,0.69,0,0
pay_xprpzzw0h8wjqi,2026-06-29 20:08:39,2026-07-09 00:47:16,lost,False,0.81,0,0
pay_rnmfw7dw037lbd,2026-06-29 20:29:09,2026-07-01 22:07:47,returned,True,0.71,0,0
pay_7uv0iunw9nluv6,2026-06-29 20:33:34,2026-07-04 05:47:10,delivered,True,0.48,0,0
pay_yv0f4jhl0inper,2026-06-29 20:36:39,2026-07-02 08:06:05,delivered,True,0.69,0,0
pay_143me6203e3bj7,2026-06-29 20:40:36,2026-07-02 17:25:41,delivered,True,0.47,0,0
pay_twmd6z3ygt0e8q,2026-06-29 20:41:25,2026-07-08 03:07:14,delivered,True,0.79,0,0
pay_9e93mdufusxxsm,2026-06-29 20:43:09,2026-07-11 17:52:14,delivered,True,0.83,0,0
pay_2tshy3gt5qv1gi,2026-06-29 20:49:29,2026-07-02 16:46:24,delivered,True,0.76,0,0
pay_gkwj86jhbidpux,2026-06-29 20:52:47,2026-07-10 15:30:14,delivered,True,0.78,0,0
pay_tb5tt4o0c0jdyc,2026-06-29 21:23:06,,in_transit,True,0.9,0,0
pay_samgg3l4yfsqwk,,,delivered,True,0.77,0,1
pay_oxlt8hqbnr0qjq,2026-06-29 21:50:16,2026-07-01 10:07:31,delivered,True,0.86,0,0
pay_95qc520s7mppv4,2026-06-29 21:50:28,2026-07-02 08:25:20,delivered,True,0.79,0,0
pay_kx1xuyb80igr00,2026-06-29 21:55:13,2026-07-22 17:13:54,lost,False,0.65,0,0
pay_dee12s4f08ktfd,2026-06-29 21:55:56,2026-07-12 07:03:10,delivered,True,0.89,0,0
pay_j8tvhdkjt8bemu,2026-06-29 21:57:03,2026-07-03 23:51:15,delivered,True,0.35,0,0
pay_1cg4lyjn90xfqq,2026-06-29 21:57:53,2026-07-04 21:26:00,delivered,True,0.88,0,0
pay_5ph53lp3zk3d77,2026-06-29 21:59:27,2026-07-08 13:02:54,delivered,True,0.96,0,0
pay_2eba7cvlg8lth1,2026-06-29 22:02:40,2026-07-02 19:28:22,delivered,True,0.49,0,0
pay_6hpmtj3smzhg5m,2026-06-29 22:06:49,2026-07-02 20:16:35,returned,True,0.84,0,0
pay_77afzifm4uj1mw,2026-06-29 22:12:19,2026-07-07 02:55:09,returned,True,0.36,0,0
pay_yp8tetj2k761jk,2026-06-29 22:14:48,2026-07-06 01:37:33,delivered,True,0.66,0,0
pay_c0twew6j431qoj,2026-06-29 22:21:06,2026-07-03 15:14:31,returned,True,0.6,0,0
pay_b4akjasdmp9th8,2026-06-29 22:21:15,2026-07-02 12:49:50,delivered,True,0.66,0,0
pay_thcrhn32gv6426,2026-06-29 22:30:09,,in_transit,True,0.74,0,0
pay_8kbmoqr1s0vwjc,2026-06-29 22:36:25,2026-07-06 22:59:57,delivered,True,0.87,0,0
pay_b0ri242ctc7oaw,2026-06-29 22:50:33,2026-06-30 21:50:52,delivered,True,0.84,0,0
pay_xr0f5q4vco19i3,2026-06-29 22:57:46,2026-07-15 20:52:10,returned,True,0.62,0,0
pay_txmpghfl7u7ij7,2026-06-29 22:59:13,2026-07-03 17:19:27,delivered,True,0.64,0,0
pay_6iq5k3x9ycf5ai,2026-06-29 22:59:24,2026-07-04 04:12:38,delivered,True,0.63,0,0
pay_85tedkts7vqbif,2026-06-29 23:04:56,2026-07-03 08:06:16,lost,False,0.55,0,0
pay_ln9xsbikfosyzw,,,returned,True,0.25,0,1
pay_x6ut0ipqm8mrri,2026-06-29 23:09:15,2026-07-05 05:49:58,delivered,True,0.82,0,0
pay_ahj9rds5q58j95,2026-06-29 23:19:03,2026-07-02 09:21:32,delivered,True,0.85,0,0
pay_q10gk2aii2e4ju,2026-06-29 23:26:59,2026-07-03 02:14:38,delivered,True,0.7,0,0
pay_k1xotsy4slyic1,2026-06-29 23:27:48,2026-07-01 13:13:36,delivered,True,0.83,0,0
pay_syb6jr2vf7gsh6,2026-06-29 23:27:59,2026-07-01 14:22:13,delivered,False,0.93,0,0
pay_7t7golnh0ju0wv,2026-06-29 23:30:25,2026-07-01 04:13:58,delivered,True,0.84,0,0
pay_vhzsohw2jeoui0,2026-06-29 23:30:35,2026-07-02 18:47:36,delivered,True,0.54,0,0
pay_34xac9juleelpl,2026-06-29 23:32:58,2026-07-01 17:34:38,delivered,True,0.89,0,0
pay_bfc9s24irf6cd4,2026-06-29 23:54:15,2026-07-05 03:43:58,delivered,True,0.75,0,0
pay_dmcwyld8crrzz7,2026-06-29 23:54:32,2026-07-06 13:48:12,delivered,True,1.0,0,0
pay_siuzbhliftp2ni,2026-06-29 23:56:17,2026-07-03 02:08:38,delivered,True,0.9,0,0
pay_ygt9yddspa44wk,2026-06-30 00:06:51,2026-07-01 21:07:58,delivered,True,0.88,0,0
pay_3zbtd6h709zzdp,2026-06-30 00:12:08,2026-07-01 17:23:10,delivered,True,0.71,0,0
pay_tip3azezbrd5q2,2026-06-30 00:14:35,2026-07-01 16:44:55,delivered,True,0.92,0,0
pay_hd96gdhn54cz0k,2026-06-30 00:20:14,2026-07-02 00:30:23,delivered,True,0.73,0,0
pay_kcuncc3browtu0,2026-06-30 00:27:13,2026-07-03 02:56:36,delivered,True,0.48,0,0
pay_5sdlobfmucixhd,2026-06-30 00:27:16,2026-07-01 19:08:54,delivered,True,0.73,0,0
pay_eytot6wc0amk0n,2026-06-30 00:35:28,2026-07-03 23:11:13,delivered,True,0.58,0,0
pay_ky08ol76ncsm63,2026-06-30 00:52:15,2026-07-03 08:55:15,delivered,True,0.78,0,0
pay_7scrkscia1btjx,2026-06-30 00:52:54,2026-07-04 14:01:58,delivered,True,0.59,0,0
pay_k8u2mvdxbj4g9o,2026-06-30 00:56:27,2026-07-03 05:35:23,delivered,True,0.92,0,0
pay_9ay5sru8vzle2e,2026-06-30 01:00:40,2026-07-10 03:33:23,delivered,True,0.74,0,0
pay_1leerv7ypukb36,,,delivered,True,0.53,0,1
pay_gsbaaanocnhbe3,2026-06-30 01:16:16,2026-07-05 12:09:36,delivered,True,0.79,0,0
pay_cggxmvoup90hrj,2026-06-30 01:23:54,2026-07-08 06:01:50,delivered,True,0.88,0,0
pay_heo311522n6hpw,2026-06-30 01:24:45,2026-06-30 22:38:42,delivered,True,0.77,0,0
pay_dcqfrz4wish580,2026-06-30 01:26:10,2026-07-07 15:10:01,delivered,True,0.89,0,0
pay_benetfm2y9ehfx,2026-06-30 01:48:32,2026-07-09 19:49:28,returned,False,0.86,0,0
pay_u4x06jdvufd8fa,2026-06-30 01:49:16,2026-07-02 12:02:54,delivered,True,0.81,0,0
pay_km7js5f37zzkib,2026-06-30 01:53:23,2026-07-05 10:29:47,delivered,True,0.57,0,0
pay_2gxxu8smwu3gry,2026-06-30 02:03:52,2026-07-02 19:25:32,delivered,False,0.82,0,0
pay_c7735k66wugg71,2026-06-30 02:10:26,2026-07-02 18:28:58,delivered,True,0.58,0,0
pay_ziyk6q7r9l6hkr,2026-06-30 02:15:51,,in_transit,True,0.95,0,0
pay_hxv3yyba7p93n0,2026-06-30 02:20:16,2026-07-04 13:44:58,delivered,True,0.75,0,0
pay_vzksy5t82abthr,2026-06-30 02:20:45,2026-07-01 17:39:22,delivered,False,0.91,0,0
pay_bv0i8oylyb6zd0,2026-06-30 02:29:09,2026-07-03 01:27:57,delivered,True,0.63,0,0
