customer_id,account_age_days,lifetime_orders,prior_disputes,avg_order_value,email_domain_type,phone_verified
cust_020625,1360,52,0,496.94,personal,False
cust_020626,304,1,0,219.45,corporate,True
cust_020627,786,4,0,254.91,personal,True
cust_020628,2399,17,0,1255.11,personal,False
cust_020629,1915,43,0,823.39,disposable,False
cust_020630,844,12,1,1695.1,personal,False
cust_020631,400,5,0,4641.5,personal,False
cust_020632,296,13,0,4052.41,personal,True
cust_020633,81,1,0,1536.24,personal,False
cust_020634,2034,26,0,2237.31,personal,True
cust_020635,478,2,0,1111.64,personal,True
cust_020636,455,2,0,1670.07,personal,False
cust_020637,75,1,0,6186.45,personal,True
cust_020638,304,4,0,1314.07,personal,True
cust_020639,145,1,0,172.49,corporate,True
cust_020640,305,1,0,3808.27,personal,True
cust_020641,1558,48,0,2412.63,personal,True
cust_020642,1567,15,0,5000.46,personal,True
cust_020643,580,9,0,1882.54,personal,False
cust_020644,631,4,0,8683.1,personal,True
cust_020645,2353,26,0,945.54,personal,True
cust_020646,221,6,0,1338.19,personal,True
cust_020647,1700,16,0,3812.85,personal,True
cust_020648,1309,7,0,3937.07,personal,True
cust_020649,142,4,0,2029.83,personal,False
cust_020650,322,4,0,2357.37,personal,True
cust_020651,585,15,0,711.48,personal,True
cust_020652,225,5,0,955.59,personal,True
cust_020653,1643,22,0,486.78,personal,True
cust_020654,139,5,0,2511.88,personal,False
cust_020655,251,2,0,3579.58,disposable,False
cust_020656,429,5,0,841.49,disposable,True
cust_020657,1828,76,0,26485.75,personal,True
cust_020658,358,3,0,2340.42,disposable,True
cust_020659,298,1,0,3319.47,personal,False
cust_020660,459,6,0,756.69,personal,True
cust_020661,463,10,0,2077.05,disposable,False
cust_020662,604,2,0,75.41,personal,True
cust_020663,386,1,0,699.09,disposable,False
cust_020664,236,2,0,485.02,personal,True
cust_020665,2463,45,0,2956.24,personal,True
cust_020666,1197,13,0,5347.03,personal,True
cust_020667,1707,10,0,6470.29,disposable,False
cust_020668,1949,31,0,28806.55,personal,True
cust_020669,82,1,0,1589.98,personal,True
cust_020670,224,5,0,699.29,disposable,False
cust_020671,161,1,1,3450.57,disposable,False
cust_020672,873,6,0,3066.11,corporate,True
cust_020673,946,8,0,1955.69,personal,True
cust_020674,501,8,0,14350.61,disposable,True
cust_020675,527,26,0,759.41,personal,False
cust_020676,716,1,0,2358.63,personal,True
cust_020677,1129,12,2,2202.57,disposable,False
cust_020678,185,1,0,355.57,corporate,True
cust_020679,357,3,1,5432.76,disposable,False
cust_020680,572,3,0,1220.01,personal,True
cust_020681,351,4,0,943.04,corporate,True
cust_020682,2248,64,0,1752.25,corporate,True
cust_020683,167,5,0,2759.7,corporate,True
cust_020684,881,13,0,1300.14,corporate,True
cust_020685,508,5,0,1783.58,personal,True
cust_020686,367,2,0,245.05,personal,True
cust_020687,2290,32,0,7540.91,personal,True
cust_020688,512,1,0,3676.85,corporate,False
cust_020689,214,5,0,867.71,personal,True
cust_020690,935,26,1,1586.19,personal,False
cust_020691,1304,17,0,2842.64,personal,True
cust_020692,992,4,0,769.14,personal,True
cust_020693,384,16,1,2391.2,personal,False
cust_020694,1941,24,0,1168.22,personal,True
cust_020695,661,12,0,1261.41,corporate,True
cust_020696,789,4,0,8653.06,personal,True
cust_020697,412,1,0,789.5,personal,True
cust_020698,1008,10,0,421.1,personal,True
cust_020699,1591,26,0,1029.68,corporate,True
cust_020700,660,9,0,718.75,personal,True
cust_020701,2433,22,0,2931.38,personal,True
cust_020702,1761,24,0,6245.66,corporate,True
cust_020703,726,4,0,285.97,personal,False
cust_020704,328,5,0,3494.83,corporate,False
cust_020705,544,9,0,645.15,corporate,True
cust_020706,1162,12,0,1738.44,personal,True
cust_020707,152,2,0,4586.32,personal,True
cust_020708,707,9,0,791.59,disposable,False
cust_020709,1946,23,0,820.31,personal,True
cust_020710,253,1,0,289.03,personal,False
cust_020711,911,12,1,1650.19,disposable,True
cust_020712,448,3,0,1658.61,corporate,True
cust_020713,409,2,0,15796.19,personal,True
cust_020714,924,11,0,2452.32,personal,True
cust_020715,997,11,1,3235.73,personal,True
cust_020716,412,5,0,2231.89,personal,True
cust_020717,433,1,0,288.07,corporate,True
cust_020718,2114,19,0,456.47,personal,True
cust_020719,1676,67,0,1019.27,personal,True
cust_020720,150,1,0,1663.52,disposable,False
cust_020721,341,2,0,346.67,personal,True
cust_020722,241,1,0,1195.04,personal,True
cust_020723,303,1,0,412.14,personal,False
cust_020724,389,1,0,2515.36,personal,True
cust_020725,61,1,0,244.36,personal,True
cust_020726,167,1,0,1322.52,personal,True
cust_020727,557,5,0,858.01,personal,False
cust_020728,239,4,0,2287.39,personal,True
cust_020729,1908,12,0,2868.41,personal,True
cust_020730,885,26,0,284.42,personal,True
cust_020731,2236,17,0,220.72,personal,True
cust_020732,94,1,0,5344.6,personal,True
cust_020733,1873,22,0,1672.1,corporate,True
cust_020734,775,22,0,3074.3,personal,True
cust_020735,179,1,0,1766.87,personal,True
cust_020736,344,9,0,1042.49,personal,True
cust_020737,308,6,0,669.33,personal,False
cust_020738,437,13,0,916.16,personal,True
cust_020739,1399,44,0,1897.74,personal,True
cust_020740,370,1,0,471.48,personal,True
cust_020741,215,1,0,1350.93,personal,False
cust_020742,2461,18,0,3158.37,personal,True
cust_020743,242,2,1,145.74,disposable,False
cust_020744,338,10,0,1789.44,personal,True
cust_020745,712,4,0,1031.79,personal,True
cust_020746,1857,34,0,458.84,personal,True
cust_020747,460,4,0,2716.75,personal,True
cust_020748,652,11,0,2777.75,personal,True
cust_020749,239,1,0,9192.75,corporate,True
cust_020750,1684,8,0,3782.38,personal,False
cust_020751,422,4,0,15026.05,personal,True
cust_020752,1596,11,2,150.92,disposable,False
cust_020753,330,1,0,741.8,personal,True
cust_020754,276,3,0,769.2,corporate,True
cust_020755,962,29,0,745.17,personal,True
cust_020756,218,1,0,1271.79,personal,True
cust_020757,1773,25,1,425.59,disposable,False
cust_020758,339,2,0,209.5,corporate,True
cust_020759,583,1,0,1686.42,personal,False
cust_020760,334,1,0,675.44,corporate,True
cust_020761,252,4,0,4772.88,personal,True
cust_020762,911,6,0,499.23,corporate,True
cust_020763,310,13,0,3721.21,personal,True
cust_020764,1664,43,0,1215.52,personal,False
cust_020765,820,18,0,1458.93,personal,False
cust_020766,991,6,0,90.88,personal,True
cust_020767,2399,12,0,1845.02,personal,True
cust_020768,347,11,0,6490.48,personal,True
cust_020769,302,5,0,2116.0,personal,True
cust_020770,1492,30,0,132.76,personal,True
cust_020771,353,1,0,1241.87,personal,False
cust_020772,800,19,0,1720.61,disposable,False
cust_020773,1343,8,0,1149.93,corporate,True
cust_020774,2010,10,0,973.79,personal,True
cust_020775,815,7,0,1897.32,personal,True
cust_020776,2142,19,0,3666.42,personal,True
cust_020777,430,2,0,669.01,disposable,False
cust_020778,1690,12,0,877.47,corporate,True
cust_020779,403,1,0,236.12,personal,True
cust_020780,1687,42,0,326.2,personal,True
cust_020781,491,7,0,455.49,corporate,True
cust_020782,369,5,0,3361.28,personal,True
cust_020783,1672,19,1,1570.04,personal,False
cust_020784,442,9,0,1976.86,personal,True
cust_020785,468,6,0,2594.58,personal,True
cust_020786,1091,21,0,1141.61,personal,True
cust_020787,664,21,0,1640.65,corporate,True
cust_020788,457,3,0,1015.67,personal,True
cust_020789,1308,45,0,3748.11,personal,True
cust_020790,248,4,0,2716.63,personal,True
cust_020791,466,3,0,283.57,personal,True
cust_020792,504,5,0,1408.29,personal,True
cust_020793,836,13,0,2354.83,personal,True
cust_020794,2156,42,0,11078.25,personal,True
cust_020795,411,5,0,2917.66,personal,True
cust_020796,492,4,0,147.4,personal,False
cust_020797,165,1,0,913.52,personal,True
cust_020798,487,8,0,1299.3,corporate,True
cust_020799,795,9,0,3900.22,personal,False
cust_020800,386,1,0,4019.17,personal,True
cust_020801,138,1,0,226.86,personal,False
cust_020802,1100,16,0,3966.72,disposable,False
cust_020803,2092,50,0,491.36,personal,True
cust_020804,2241,15,1,1601.71,disposable,True
cust_020805,1273,3,0,2694.47,personal,True
cust_020806,1352,18,1,90.3,disposable,False
cust_020807,420,4,0,481.54,personal,True
cust_020808,1965,22,0,2620.99,corporate,True
cust_020809,680,9,0,1176.38,personal,True
cust_020810,1700,10,0,1650.23,personal,True
cust_020811,304,3,0,3823.01,corporate,True
cust_020812,1405,13,0,1105.55,personal,True
cust_020813,351,5,0,2825.19,personal,True
cust_020814,875,5,0,4935.31,disposable,False
cust_020815,561,9,0,111.61,personal,True
cust_020816,1610,17,0,253.04,personal,True
cust_020817,1574,23,0,5052.74,personal,True
cust_020818,1764,38,0,2503.63,personal,True
cust_020819,469,2,0,1577.33,personal,True
cust_020820,777,15,0,2792.46,personal,True
cust_020821,426,7,0,1346.26,personal,True
cust_020822,492,7,0,1718.24,corporate,True
cust_020823,437,10,0,655.18,personal,True
cust_020824,716,13,1,852.31,corporate,True
cust_020825,389,5,0,614.67,personal,True
cust_020826,278,6,0,5450.4,personal,True
cust_020827,1201,17,0,3379.98,personal,False
cust_020828,1287,22,0,4164.28,personal,True
cust_020829,518,5,0,1183.59,personal,True
cust_020830,1005,6,1,681.44,corporate,True
cust_020831,403,5,0,2065.02,personal,True
cust_020832,349,4,0,2667.87,personal,True
cust_020833,354,3,0,323.4,personal,True
cust_020834,1018,13,0,59.69,corporate,True
cust_020835,203,1,0,266.99,personal,True
cust_020836,1021,14,0,1791.1,disposable,False
cust_020837,776,1,0,6624.9,personal,False
cust_020838,553,6,0,1658.24,personal,True
cust_020839,2270,62,0,5571.26,disposable,True
cust_020840,1835,9,0,427.71,disposable,False
cust_020841,500,9,0,2242.8,personal,True
cust_020842,415,2,0,2493.34,personal,False
cust_020843,1353,4,0,2233.39,personal,True
cust_020844,337,17,0,1747.75,corporate,True
cust_020845,392,12,0,8120.72,personal,False
cust_020846,253,1,0,7408.29,disposable,False
cust_020847,237,10,1,1898.4,personal,True
cust_020848,194,3,0,1619.03,personal,True
cust_020849,670,17,0,2196.64,corporate,True
cust_020850,524,12,0,564.34,personal,True
cust_020851,329,1,0,13188.63,personal,True
cust_020852,2281,49,0,1246.34,corporate,True
cust_020853,75,3,0,4754.24,personal,True
cust_020854,283,21,0,1422.36,disposable,True
cust_020855,443,8,0,1456.18,personal,True
cust_020856,186,1,0,1919.47,personal,True
cust_020857,713,4,0,1062.52,personal,True
cust_020858,148,1,0,1424.57,personal,False
cust_020859,33,1,0,1981.35,personal,True
cust_020860,94,1,0,3123.53,personal,True
cust_020861,431,3,0,1997.69,disposable,True
cust_020862,2299,10,1,16889.79,personal,False
cust_020863,349,9,0,2717.12,corporate,False
cust_020864,289,2,0,1004.5,personal,False
cust_020865,477,13,0,1510.68,personal,False
cust_020866,334,1,0,4490.72,personal,True
cust_020867,487,6,0,1504.19,personal,True
cust_020868,185,1,0,4093.23,personal,True
cust_020869,243,1,0,1323.77,corporate,True
cust_020870,1613,43,0,1252.0,personal,True
cust_020871,225,7,0,2538.46,personal,True
cust_020872,311,13,0,2428.71,personal,True
cust_020873,391,1,0,1564.07,personal,False
cust_020874,488,10,0,3119.79,personal,True
cust_020875,372,6,0,1100.3,personal,False
cust_020876,382,7,0,853.09,personal,True
cust_020877,873,52,1,1114.33,disposable,False
cust_020878,2476,45,0,745.06,personal,True
cust_020879,109,1,0,1095.51,personal,False
cust_020880,411,4,0,29208.45,disposable,True
cust_020881,854,11,0,7733.57,personal,True
cust_020882,297,1,0,97.76,personal,True
cust_020883,1895,17,1,1896.65,disposable,False
cust_020884,283,2,0,599.75,personal,False
cust_020885,499,3,0,1222.15,personal,True
cust_020886,366,8,0,2396.24,personal,True
cust_020887,209,1,0,13173.65,personal,True
cust_020888,289,1,1,223.51,personal,True
cust_020889,705,16,0,1551.01,personal,True
cust_020890,130,1,0,833.87,personal,True
cust_020891,569,6,0,412.69,personal,True
cust_020892,157,1,0,4760.4,personal,True
cust_020893,275,1,0,1454.88,corporate,True
cust_020894,2432,45,0,1250.3,personal,True
cust_020895,1366,24,0,3902.35,personal,True
cust_020896,74,1,0,1397.09,personal,True
cust_020897,500,12,0,3927.94,personal,True
cust_020898,835,6,0,1591.49,personal,True
cust_020899,212,1,0,1381.66,disposable,False
cust_020900,457,2,0,1019.98,personal,True
cust_020901,370,3,1,699.55,personal,True
cust_020902,411,5,0,984.06,personal,True
cust_020903,314,1,0,10082.17,corporate,True
cust_020904,712,17,0,3598.08,personal,True
cust_020905,810,9,0,3315.81,personal,True
cust_020906,633,14,1,3122.56,personal,True
cust_020907,1773,50,0,546.77,personal,True
cust_020908,1318,26,2,792.15,disposable,False
cust_020909,363,1,0,235.16,personal,True
cust_020910,266,4,0,1666.59,personal,True
cust_020911,331,29,0,1936.9,personal,True
cust_020912,1700,62,1,2480.33,personal,False
cust_020913,339,6,0,2951.2,corporate,True
cust_020914,2185,11,0,3907.98,corporate,False
cust_020915,135,2,0,1699.64,personal,True
cust_020916,550,5,0,5021.53,corporate,True
cust_020917,963,5,0,315.36,personal,False
cust_020918,353,4,0,1040.0,disposable,True
cust_020919,460,8,0,6744.19,personal,True
cust_020920,368,7,0,6710.5,disposable,False
cust_020921,106,1,0,6305.01,personal,True
cust_020922,473,20,0,1968.33,personal,True
cust_020923,75,1,0,1436.05,personal,True
cust_020924,381,5,0,2098.12,personal,False
cust_020925,355,1,0,689.68,personal,True
cust_020926,1601,31,0,1146.25,personal,True
cust_020927,556,4,0,2491.92,personal,True
cust_020928,587,21,0,3051.61,personal,True
cust_020929,313,5,0,5855.66,personal,False
cust_020930,489,7,0,1153.86,corporate,True
cust_020931,1596,69,0,1082.9,corporate,True
cust_020932,1984,63,0,3786.82,personal,True
cust_020933,1446,16,0,1129.22,personal,True
cust_020934,1656,34,0,3462.67,personal,True
cust_020935,301,7,0,1732.93,corporate,True
cust_020936,472,11,0,4207.63,personal,False
cust_020937,339,1,0,4657.07,personal,True
cust_020938,2140,32,0,3223.69,personal,False
cust_020939,220,1,0,13914.31,personal,True
cust_020940,487,11,0,838.42,personal,True
cust_020941,1999,4,0,3979.23,personal,True
cust_020942,477,2,0,1320.65,personal,True
cust_020943,795,6,0,1470.65,corporate,True
cust_020944,897,6,0,880.8,personal,True
cust_020945,2400,29,0,10214.73,personal,True
cust_020946,301,3,0,1163.22,disposable,False
cust_020947,537,13,0,2847.57,disposable,False
cust_020948,813,6,0,1074.9,corporate,True
cust_020949,382,1,0,259.61,personal,False
cust_020950,676,4,0,215.11,personal,True
cust_020951,1742,60,0,1920.76,disposable,False
cust_020952,1892,20,0,1351.1,personal,True
cust_020953,923,17,0,2122.68,corporate,True
cust_020954,223,1,0,764.57,corporate,True
cust_020955,308,5,0,2927.49,disposable,True
cust_020956,1090,53,3,2015.99,disposable,False
cust_020957,455,5,0,9011.75,personal,False
cust_020958,348,6,0,700.8,disposable,False
cust_020959,200,5,0,1508.49,personal,True
cust_020960,2387,42,1,9254.51,personal,False
cust_020961,476,3,0,1379.57,personal,True
cust_020962,452,1,0,828.31,personal,False
cust_020963,300,2,0,377.98,personal,True
cust_020964,348,3,0,232.42,personal,True
cust_020965,949,28,0,1886.57,personal,True
cust_020966,217,5,0,781.28,personal,True
cust_020967,544,12,0,1948.46,corporate,True
cust_020968,525,17,0,820.83,personal,False
cust_020969,248,3,0,1709.61,personal,False
cust_020970,449,12,0,2124.43,corporate,True
cust_020971,2380,37,2,1568.75,corporate,True
cust_020972,486,1,0,3741.82,personal,False
cust_020973,164,1,0,4673.65,corporate,True
cust_020974,548,1,0,1922.11,personal,False
cust_020975,1959,3,0,1225.2,personal,True
cust_020976,2316,56,0,420.56,personal,False
cust_020977,293,2,0,2148.67,corporate,True
cust_020978,525,11,0,2584.18,personal,True
cust_020979,624,8,0,2751.27,disposable,True
cust_020980,883,4,0,3808.12,personal,True
cust_020981,1922,55,0,267.84,personal,False
cust_020982,1652,29,1,413.7,disposable,False
cust_020983,1180,7,0,5936.24,corporate,True
cust_020984,430,5,0,894.66,corporate,True
cust_020985,320,1,0,1590.31,personal,True
cust_020986,386,3,0,998.02,personal,True
cust_020987,909,17,0,1191.21,corporate,True
cust_020988,336,4,0,2394.08,personal,True
cust_020989,500,29,1,871.81,disposable,False
cust_020990,616,12,0,567.76,corporate,True
cust_020991,579,5,1,4025.53,disposable,False
cust_020992,2007,15,0,3655.6,corporate,True
cust_020993,312,1,0,572.77,personal,True
cust_020994,1368,2,0,1808.66,personal,True
cust_020995,461,8,0,755.03,personal,True
cust_020996,130,1,0,500.09,personal,True
cust_020997,708,11,0,1909.01,personal,True
cust_020998,1362,8,0,390.77,disposable,True
cust_020999,2132,54,0,2799.53,personal,True
cust_021000,365,3,0,5665.83,personal,True
cust_021001,618,5,0,355.58,personal,True
cust_021002,2156,28,0,3526.3,personal,True
cust_021003,1259,36,0,3713.9,personal,True
cust_021004,1512,20,0,1596.26,personal,False
cust_021005,1457,21,0,1662.3,personal,False
cust_021006,837,17,0,580.95,personal,True
cust_021007,705,7,1,10624.26,personal,True
cust_021008,737,8,0,2660.08,corporate,True
cust_021009,598,10,0,1179.2,personal,True
cust_021010,1904,16,1,3627.18,disposable,False
cust_021011,321,7,0,1770.55,personal,True
cust_021012,1002,21,0,1557.97,personal,True
cust_021013,2153,41,0,6966.4,personal,True
cust_021014,1009,2,0,699.72,personal,True
cust_021015,1675,17,0,6706.52,personal,True
cust_021016,380,12,0,660.95,personal,True
cust_021017,319,14,0,2414.3,corporate,True
cust_021018,1258,31,0,1436.07,corporate,True
cust_021019,308,6,0,4821.89,personal,True
cust_021020,1145,13,0,1432.76,personal,True
cust_021021,431,7,0,3576.01,corporate,True
cust_021022,1377,17,0,1835.26,personal,False
cust_021023,450,10,0,7360.42,corporate,True
cust_021024,96,4,0,10216.36,personal,True
cust_021025,537,7,0,2257.2,corporate,True
cust_021026,402,11,2,2000.13,disposable,False
cust_021027,1863,21,1,2414.85,disposable,False
cust_021028,556,10,0,934.59,personal,True
cust_021029,739,34,0,726.66,disposable,True
cust_021030,1608,24,0,3526.6,personal,True
cust_021031,2332,15,0,7704.03,corporate,True
cust_021032,1059,20,0,356.63,personal,True
cust_021033,621,26,0,2390.56,personal,True
cust_021034,1840,16,1,760.85,personal,False
cust_021035,421,2,1,2330.47,corporate,True
cust_021036,570,7,0,1524.56,disposable,True
cust_021037,497,4,0,3289.03,personal,True
cust_021038,727,2,0,711.1,disposable,True
cust_021039,495,7,0,768.02,corporate,True
cust_021040,549,3,0,60.53,personal,False
cust_021041,447,10,0,698.66,personal,True
cust_021042,301,3,0,368.24,personal,False
cust_021043,1013,11,0,6840.23,personal,True
cust_021044,394,5,0,961.19,disposable,False
cust_021045,1593,16,0,482.13,corporate,True
cust_021046,2275,19,0,4183.69,personal,True
cust_021047,350,2,0,445.35,corporate,True
cust_021048,269,3,1,867.2,personal,True
cust_021049,456,15,0,1725.35,personal,True
cust_021050,273,1,0,816.3,personal,True
cust_021051,406,8,0,8587.58,personal,True
cust_021052,533,4,0,2297.07,personal,True
cust_021053,1436,2,0,2947.34,corporate,True
cust_021054,378,1,0,5332.14,personal,False
cust_021055,260,2,0,11801.54,personal,True
cust_021056,329,3,0,455.52,personal,True
cust_021057,1471,29,0,1104.26,personal,True
cust_021058,494,6,0,1751.37,personal,True
cust_021059,648,3,0,670.6,personal,False
cust_021060,250,1,0,411.85,personal,True
cust_021061,1773,25,0,1242.29,personal,True
cust_021062,76,1,0,3495.34,personal,False
cust_021063,399,2,0,298.68,personal,True
cust_021064,435,1,0,1780.54,personal,False
cust_021065,481,4,0,1575.97,personal,True
cust_021066,2313,60,0,2934.68,personal,True
cust_021067,180,1,1,617.26,disposable,False
cust_021068,722,6,0,540.6,personal,False
cust_021069,363,1,0,2140.54,personal,False
cust_021070,369,2,0,2615.45,personal,True
cust_021071,2393,143,0,2973.63,disposable,True
cust_021072,133,1,0,284.73,personal,True
cust_021073,1988,49,1,2354.74,corporate,True
cust_021074,1609,36,0,1138.13,personal,True
cust_021075,315,4,0,2871.2,personal,False
cust_021076,821,4,0,2060.2,corporate,True
cust_021077,88,1,0,115.09,personal,True
cust_021078,422,5,0,381.71,personal,True
cust_021079,1260,8,0,1837.88,personal,True
cust_021080,227,4,0,3611.91,personal,True
cust_021081,515,9,1,918.88,personal,False
cust_021082,1416,4,0,11290.44,corporate,True
cust_021083,419,3,0,641.87,corporate,True
cust_021084,2440,30,2,1790.18,disposable,False
cust_021085,456,11,0,777.12,personal,True
cust_021086,585,33,0,1914.27,personal,False
cust_021087,398,1,0,321.55,personal,True
cust_021088,343,5,0,1609.13,personal,False
cust_021089,1601,26,0,2224.06,personal,True
cust_021090,1067,5,0,2029.29,personal,True
cust_021091,970,4,0,1102.72,personal,False
cust_021092,1927,21,0,540.19,personal,True
cust_021093,256,3,0,854.8,corporate,True
cust_021094,1319,16,0,1389.13,personal,True
cust_021095,750,6,0,1045.48,personal,True
cust_021096,224,1,0,5051.21,corporate,True
cust_021097,1034,12,0,8521.79,corporate,True
cust_021098,355,3,0,2451.19,corporate,True
cust_021099,1376,40,0,1989.33,corporate,True
cust_021100,455,5,0,3751.73,disposable,False
cust_021101,257,5,0,2902.96,personal,True
cust_021102,124,1,0,483.45,personal,True
cust_021103,425,4,0,133.61,disposable,False
cust_021104,381,4,0,470.63,personal,True
cust_021105,214,1,0,971.07,personal,False
cust_021106,1183,4,0,3913.3,corporate,True
cust_021107,1896,50,1,2485.89,personal,False
cust_021108,733,7,0,222.02,personal,True
cust_021109,260,1,0,4095.3,personal,True
cust_021110,288,5,0,2171.98,corporate,True
cust_021111,902,10,0,1865.99,personal,True
cust_021112,1087,8,0,797.93,personal,True
cust_021113,819,8,0,1008.49,personal,True
cust_021114,371,1,0,824.77,personal,True
cust_021115,420,10,1,596.68,personal,True
cust_021116,271,4,0,1580.85,personal,True
cust_021117,650,2,0,532.31,corporate,True
cust_021118,365,3,0,376.24,disposable,False
cust_021119,527,7,0,2831.71,personal,True
cust_021120,1015,9,0,528.99,personal,True
cust_021121,220,1,0,777.98,personal,True
cust_021122,543,7,0,3295.61,personal,True
cust_021123,412,13,0,4998.7,personal,True
cust_021124,239,3,0,340.72,corporate,True
cust_021125,1175,18,0,1881.16,personal,True
cust_021126,1928,103,0,5190.22,personal,True
cust_021127,1460,6,0,110.25,personal,False
cust_021128,550,16,0,4214.8,personal,False
cust_021129,351,6,0,2133.27,personal,True
cust_021130,338,6,0,3157.52,personal,True
cust_021131,934,17,0,1238.12,personal,True
cust_021132,97,1,0,3998.14,personal,True
cust_021133,380,2,0,441.57,personal,False
cust_021134,519,8,0,1798.47,personal,True
cust_021135,1222,10,0,3415.17,corporate,True
cust_021136,208,3,0,621.52,personal,False
cust_021137,1214,12,0,3388.59,corporate,True
cust_021138,1870,36,0,1494.11,corporate,True
cust_021139,225,1,0,657.74,corporate,True
cust_021140,723,27,0,517.82,disposable,False
cust_021141,491,8,0,658.29,corporate,True
cust_021142,1015,2,0,2560.62,personal,True
cust_021143,2275,54,0,2776.4,personal,False
cust_021144,199,1,0,2708.8,disposable,False
cust_021145,2103,2,0,893.41,personal,True
cust_021146,330,10,0,1927.97,personal,True
cust_021147,372,6,0,1050.59,disposable,False
cust_021148,244,3,0,200.0,corporate,True
cust_021149,1086,14,0,7858.55,personal,True
cust_021150,61,1,0,1101.84,personal,True
cust_021151,439,4,0,538.7,corporate,True
cust_021152,1291,18,0,536.41,disposable,False
cust_021153,2128,15,0,5139.4,personal,True
cust_021154,278,1,0,657.6,corporate,True
cust_021155,370,4,0,1581.41,personal,True
cust_021156,496,4,0,990.83,personal,True
cust_021157,319,15,0,2157.83,personal,True
cust_021158,1655,46,1,2158.38,personal,True
cust_021159,2407,87,0,1852.21,personal,True
cust_021160,234,1,0,1851.38,personal,True
cust_021161,194,3,0,1089.03,corporate,True
cust_021162,441,2,0,175.15,corporate,False
cust_021163,563,13,0,167.31,personal,True
cust_021164,1470,20,0,10071.59,personal,True
cust_021165,423,1,0,583.66,disposable,False
cust_021166,335,2,0,276.14,corporate,True
cust_021167,531,14,0,3039.65,personal,True
cust_021168,1304,5,0,2104.72,personal,True
cust_021169,1495,49,0,4700.75,personal,True
cust_021170,386,8,0,1592.87,personal,True
cust_021171,790,4,0,227.67,personal,True
cust_021172,758,1,0,999.23,personal,True
cust_021173,281,1,0,1241.65,personal,True
cust_021174,1099,5,0,458.23,disposable,True
cust_021175,303,1,0,2962.87,disposable,False
cust_021176,1936,28,0,437.17,personal,True
cust_021177,508,7,0,851.35,corporate,True
cust_021178,1933,8,0,914.98,personal,False
cust_021179,887,9,1,9426.89,personal,True
cust_021180,2370,38,0,762.44,personal,True
cust_021181,681,26,0,737.6,personal,True
cust_021182,622,10,0,2735.96,personal,True
cust_021183,1965,16,0,1214.06,personal,True
cust_021184,446,5,0,701.22,corporate,True
cust_021185,464,1,0,1834.26,personal,True
cust_021186,380,2,0,86.18,personal,True
cust_021187,1713,11,0,729.21,corporate,True
cust_021188,2164,19,0,499.83,personal,False
cust_021189,383,3,0,2572.67,disposable,False
cust_021190,2125,13,0,5599.45,personal,True
cust_021191,1696,3,0,1707.8,corporate,True
cust_021192,422,8,0,580.33,corporate,True
cust_021193,95,1,0,2392.57,personal,True
cust_021194,512,13,0,548.57,corporate,True
cust_021195,1142,16,0,538.9,personal,True
cust_021196,322,2,0,176.83,personal,True
cust_021197,303,1,0,195.59,personal,False
cust_021198,1204,11,0,271.59,corporate,True
cust_021199,570,2,0,2646.72,disposable,False
cust_021200,255,2,0,198.73,personal,True
cust_021201,301,1,1,7885.14,disposable,False
cust_021202,390,14,1,4313.03,corporate,False
cust_021203,725,11,0,2850.73,corporate,True
cust_021204,329,1,0,438.16,personal,False
cust_021205,1089,14,0,3137.16,personal,True
cust_021206,183,2,0,412.95,corporate,True
cust_021207,821,10,0,401.81,personal,True
cust_021208,310,2,0,569.27,corporate,True
cust_021209,315,7,0,1286.59,disposable,False
cust_021210,222,3,0,14028.15,personal,True
cust_021211,460,3,0,161.64,personal,True
cust_021212,731,8,0,1332.56,personal,True
cust_021213,1746,40,0,160.36,personal,True
cust_021214,87,1,0,736.04,personal,True
cust_021215,1107,10,0,459.37,personal,True
cust_021216,770,19,0,1309.95,corporate,True
cust_021217,725,15,0,3895.64,personal,True
cust_021218,985,4,0,1401.64,personal,True
cust_021219,1014,10,0,1795.67,corporate,True
cust_021220,761,8,3,8559.56,disposable,False
cust_021221,527,8,0,2757.42,personal,True
cust_021222,982,19,0,101.28,personal,True
cust_021223,133,1,0,5999.39,corporate,True
cust_021224,2307,7,0,662.86,personal,False
cust_021225,2072,33,1,2017.49,personal,True
cust_021226,458,5,0,2575.93,personal,True
cust_021227,465,3,0,4822.98,corporate,True
cust_021228,500,7,0,1654.63,personal,True
cust_021229,286,3,1,4062.87,corporate,True
cust_021230,637,10,0,2319.31,personal,True
cust_021231,523,7,0,2213.99,disposable,False
cust_021232,460,11,1,1961.44,disposable,False
cust_021233,321,1,0,580.73,disposable,False
cust_021234,366,7,0,1920.84,personal,True
cust_021235,1098,23,0,694.08,personal,True
cust_021236,439,2,0,493.31,disposable,False
cust_021237,440,7,0,2340.51,personal,True
cust_021238,179,1,0,16612.94,personal,False
cust_021239,709,24,0,2524.87,personal,False
cust_021240,1916,20,0,2873.44,disposable,False
cust_021241,438,3,1,2886.18,disposable,True
cust_021242,240,4,0,904.52,personal,True
cust_021243,976,16,0,1816.14,personal,False
cust_021244,671,9,0,407.44,personal,True
cust_021245,704,25,0,1735.59,personal,True
cust_021246,1746,58,0,1237.1,disposable,True
cust_021247,2250,37,0,465.07,personal,True
cust_021248,455,18,0,3892.47,corporate,True
cust_021249,297,1,0,5041.56,personal,True
cust_021250,2105,16,0,3125.42,personal,True
